region,street,housenumber,city,postcode,lat,lon,building_type
Lombardy,Via Colombo,29,Lombardy,81585,45.726694829995786,8.651635357315776,random
Lombardy,Via Cavour,172,Lombardy,89416,45.87235903051667,10.134992721315161,random
Lombardy,Via Kennedy,32,Lombardy,34905,45.036111486863945,10.643763072071618,random
Lombardy,Via Marconi,4,Lombardy,44003,45.99936305591994,8.769750538853906,random
Lombardy,Via Cavour,117,Lombardy,10658,45.14276638315112,9.269428889142343,random
Lombardy,Via Nazionale,114,Lombardy,88756,45.51140078499334,9.015870260241249,random
Lombardy,Corso Umberto,191,Lombardy,36043,45.695365412682676,9.784776801819648,random
Lombardy,Via Pascoli,96,Lombardy,47943,45.27146150515585,9.296714717253344,random
Lombardy,Via Pascoli,192,Lombardy,31546,45.878792270311514,9.41438622706715,random
Lombardy,Via Manzoni,181,Lombardy,22979,46.376690597049006,10.457688897018668,random
Lombardy,Via Roma,60,Lombardy,70317,45.986511940818744,10.447808112034792,random
Lombardy,Via Bellini,42,Lombardy,13614,46.02333413392201,10.437455068530042,random
Lombardy,Via Garibaldi,102,Lombardy,58864,46.21551475799554,10.502028564721217,random
Lombardy,Via Matteotti,141,Lombardy,63181,45.807418559216664,9.372599465168978,random
Lombardy,Via Nazionale,70,Lombardy,60246,45.26902673721123,10.763699901018771,random
Lombardy,Via Roma,49,Lombardy,82754,45.12015744177506,9.083374707678104,random
Lombardy,Via Garibaldi,156,Lombardy,31109,44.97680105151742,10.615631097000715,random
Lombardy,Via Pascoli,106,Lombardy,73562,45.773182573856616,10.604679786674902,random
Lombardy,Via Mazzini,121,Lombardy,96286,45.17075977497692,9.122822269439721,random
Lombardy,Via Colombo,177,Lombardy,48117,45.03646257659331,9.018061475276976,random
Lombardy,Via Leopardi,12,Lombardy,37331,45.718874136939114,10.047972927346896,random
Lombardy,Corso Italia,107,Lombardy,23931,46.323484299927244,10.50331831321149,random
Lombardy,Corso Italia,20,Lombardy,74564,45.13269055172482,9.12015139631049,random
Lombardy,Via Trieste,167,Lombardy,28199,45.86693237475809,8.609192137257784,random
Lombardy,Via Roma,121,Lombardy,56741,45.76043007958966,9.616609343425273,random
Lombardy,Via Mazzini,40,Lombardy,63993,44.97091125360116,11.143544859517162,random
Lombardy,Via Matteotti,185,Lombardy,81490,45.700288532099165,10.275833051285671,random
Lombardy,Via Bellini,48,Lombardy,60024,45.4137233529033,9.619364765137739,random
Lombardy,Corso Italia,162,Lombardy,75274,46.041068968053935,9.500404785508914,random
Lombardy,Via Nazionale,166,Lombardy,78404,45.35978190889412,9.37753972997402,random
Lombardy,Via Bellini,84,Lombardy,92177,45.51329613613388,10.57212344178793,random
Lombardy,Via Leopardi,119,Lombardy,51222,45.13134121096265,9.828296673233544,random
Lombardy,Via Marconi,40,Lombardy,70319,45.105852926225104,10.674563491785495,random
Lombardy,Piazza Garibaldi,58,Lombardy,66033,45.1262505525721,10.811371861843032,random
Lombardy,Via Nazionale,126,Lombardy,47891,45.79152366782649,10.34100885190271,random
Lombardy,Corso Umberto,15,Lombardy,37869,45.116286485813234,10.737445731722564,random
Lombardy,Piazza Garibaldi,142,Lombardy,61639,45.48423027030519,9.82365002425378,random
Lombardy,Via Mazzini,22,Lombardy,47102,45.27109518657647,9.567205483498588,random
Lombardy,Via XX Settembre,61,Lombardy,31647,45.22461376793443,10.831025851391729,random
Lombardy,Via Bellini,199,Lombardy,86267,45.861178129949565,9.232343276345652,random
Lombardy,Via Trieste,55,Lombardy,78958,45.28087038250037,9.65275998667015,random
Lombardy,Via Colombo,197,Lombardy,21296,45.057873445126575,10.149275443854123,random
Lombardy,Via XX Settembre,49,Lombardy,51019,45.9004149091769,8.753843509043072,random
Lombardy,Via Garibaldi,153,Lombardy,53928,45.2175580704231,10.404934486538933,random
Lombardy,Via Nazionale,167,Lombardy,27026,45.80358477917065,10.069297982244576,random
Lombardy,Via Manzoni,142,Lombardy,53559,45.10370923008627,10.884558603551245,random
Lombardy,Via XX Settembre,193,Lombardy,43215,46.239789091254295,9.931438220096048,random
Lombardy,Via Cavour,37,Lombardy,46644,46.06532568897173,9.587142185061003,random
Lombardy,Via Cavour,110,Lombardy,70878,46.27690106386649,9.567068352878085,random
Lombardy,Piazza Garibaldi,137,Lombardy,74230,46.1149315577075,9.724145391313348,random
Lombardy,Via Roma,182,Lombardy,33416,45.2527919495281,8.771368627033262,random
Lombardy,Via Colombo,18,Lombardy,74631,45.265776317271545,8.914622324632301,random
Lombardy,Via Marconi,151,Lombardy,30561,45.63533044670972,9.67835837851446,random
Lombardy,Via Manzoni,6,Lombardy,99438,44.956669064646825,10.890899273810952,random
Lombardy,Via Kennedy,121,Lombardy,96074,46.30232568933993,10.39839504012289,random
Lombardy,Corso Vittorio Emanuele,74,Lombardy,29242,45.42651767631362,9.739103748496712,random
Lombardy,Via Gramsci,34,Lombardy,36184,45.39163257038002,8.924094345666818,random
Lombardy,Corso Italia,66,Lombardy,73984,45.15904639428771,10.643541938457641,random
Lombardy,Via Dante,9,Lombardy,75439,45.62852189371871,9.065930681232576,random
Lombardy,Corso Vittorio Emanuele,199,Lombardy,21207,45.74925291148472,9.311182681592198,random
Lombardy,Via Kennedy,137,Lombardy,73353,45.113949311874975,8.664690260970811,random
Lombardy,Via Matteotti,183,Lombardy,43427,45.19781048513613,9.050136980639783,random
Lombardy,Via Nazionale,179,Lombardy,61841,45.003187782478975,10.774541152848762,random
Lombardy,Via Mazzini,21,Lombardy,66209,44.9914972358987,9.030290192205554,random
Lombardy,Via Dante,78,Lombardy,39267,45.72559554367128,9.415158360691455,random
Lombardy,Via Garibaldi,24,Lombardy,17719,44.93040048282107,9.123517514093646,random
Lombardy,Via Cavour,140,Lombardy,51744,45.29998420495409,8.587146545457799,random
Lombardy,Via Marconi,70,Lombardy,67180,45.26177474243972,10.576822279966839,random
Lombardy,Via Kennedy,26,Lombardy,64150,45.797803820708246,9.928540818684155,random
Lombardy,Via Marconi,150,Lombardy,32297,46.22316151353225,9.25345410731345,random
Lombardy,Via Roma,31,Lombardy,67968,45.949456823588655,9.797666893543482,random
Lombardy,Via Garibaldi,24,Lombardy,29098,45.570374927877054,9.844703771190787,random
Lombardy,Piazza Garibaldi,86,Lombardy,53646,46.492234502482276,10.353520067146167,random
Lombardy,Piazza Garibaldi,144,Lombardy,45883,45.81633397147365,10.397616125661358,random
Lombardy,Via Mazzini,183,Lombardy,24976,45.4306642260058,9.456303400244492,random
Lombardy,Via Manzoni,162,Lombardy,91473,45.69433546863886,9.433484263341436,random
Lombardy,Via Vittorio Veneto,177,Lombardy,66753,44.96889283379575,9.080722967289066,random
Lombardy,Piazza Duomo,100,Lombardy,71177,45.739504910048545,9.131587907087615,random
Lombardy,Via Roma,21,Lombardy,81708,45.96565275328455,9.592778175790702,random
Lombardy,Corso Italia,14,Lombardy,66612,46.46200845392547,10.242041849770958,random
Lombardy,Via Matteotti,10,Lombardy,10336,46.0728168364271,10.150173622756343,random
Lombardy,Piazza Garibaldi,21,Lombardy,83571,45.4376077673508,9.24299820432021,random
Lombardy,Via Colombo,57,Lombardy,93925,45.31342609653193,9.790633154520403,random
Lombardy,Corso Vittorio Emanuele,169,Lombardy,90250,45.65153466523612,9.530877368488909,random
Lombardy,Via Trieste,174,Lombardy,17951,46.344008559601086,10.161405070880237,random
Lombardy,Via Marconi,118,Lombardy,46449,46.22132647279859,9.321441796415662,random
Lombardy,Via Pascoli,43,Lombardy,38503,45.829644276271246,9.45139798269032,random
Lombardy,Via Matteotti,145,Lombardy,92990,46.49556162701825,10.107666095072762,random
Lombardy,Via Dante,14,Lombardy,53038,45.26203667440184,9.994691945978138,random
Lombardy,Via Mazzini,21,Lombardy,42069,45.62876759235436,9.53504737233741,random
Lombardy,Via Matteotti,155,Lombardy,13710,45.138653705499515,10.349434348177276,random
Lombardy,Via Mazzini,190,Lombardy,30767,45.09653470992367,10.284939121020917,random
Lombardy,Via Dante,67,Lombardy,78474,46.264405373838805,9.799505918894035,random
Lombardy,Via Nazionale,194,Lombardy,21427,44.999549417792984,9.053616330470742,random
Lombardy,Via Garibaldi,47,Lombardy,79384,45.258238202955184,8.903230945131924,random
Lombardy,Via Kennedy,4,Lombardy,61563,45.15877553488192,9.759871703560087,random
Lombardy,Via Cavour,119,Lombardy,53324,45.71277121944227,8.869831978266957,random
Lombardy,Corso Umberto,17,Lombardy,71402,46.08312540364511,10.34898938900417,random
Lombardy,Via Matteotti,35,Lombardy,63923,44.98004651890825,10.576931575723918,random
Lombardy,Via Garibaldi,177,Lombardy,17796,45.97800222004497,9.23704798883212,random
Lombardy,Via Marconi,8,Lombardy,14673,45.982934252091745,9.54834223897091,random
Lombardy,Via Nazionale,110,Lombardy,72142,45.22637119949813,8.962475311387434,random
Lombardy,Via Gramsci,8,Lombardy,96561,45.16474384846766,10.392240695549289,random
Lombardy,Via Pascoli,150,Lombardy,58778,45.16642642500296,10.912926413119303,random
Lombardy,Via Verdi,58,Lombardy,92011,45.94321616054424,9.726372479292115,random
Lombardy,Via Kennedy,85,Lombardy,96394,45.71846357168384,8.777265968692143,random
Lombardy,Via Dante,154,Lombardy,49783,45.597795743491815,10.446108945402898,random
Lombardy,Via Kennedy,147,Lombardy,10737,45.01464106571371,10.891555562029286,random
Lombardy,Via Cavour,72,Lombardy,14366,45.62935894907729,9.858127612407852,random
Lombardy,Via Roma,148,Lombardy,66757,46.163118851208665,10.356484741629137,random
Lombardy,Corso Vittorio Emanuele,165,Lombardy,21751,45.10169086161134,10.138096615454636,random
Lombardy,Via Roma,152,Lombardy,12280,45.516004960921016,10.066665766920472,random
Lombardy,Via Trieste,163,Lombardy,56720,46.08313947421847,10.17515216128834,random
Lombardy,Via Kennedy,140,Lombardy,94026,45.55287338748631,8.820069854579074,random
Lombardy,Corso Umberto,8,Lombardy,47548,45.17476873065605,8.858734456264063,random
Lombardy,Via Leopardi,15,Lombardy,79222,45.097297358750794,10.582106498553484,random
Lombardy,Piazza Garibaldi,73,Lombardy,31249,45.32488400637426,9.647545271247015,random
Lombardy,Via Garibaldi,25,Lombardy,35402,45.05237197400213,8.72623279377034,random
Lombardy,Corso Italia,42,Lombardy,17609,45.84089655072565,9.502648240052295,random
Lombardy,Via Galilei,39,Lombardy,22970,45.414463944336696,9.807588629023257,random
Lombardy,Via Trieste,25,Lombardy,57733,45.0083274886725,11.13894840579193,random
Lombardy,Via Mazzini,123,Lombardy,82877,45.00173963002342,8.916613957702634,random
Lombardy,Via Gramsci,74,Lombardy,21045,45.48043931038215,9.80382159034101,random
Lombardy,Via XX Settembre,19,Lombardy,98072,45.92894978993878,9.60744495685189,random
Lombardy,Piazza Duomo,2,Lombardy,48856,45.04943869501762,9.187476071715338,random
Lombardy,Corso Vittorio Emanuele,74,Lombardy,62512,45.53860212448274,8.864313051373063,random
Lombardy,Piazza Duomo,167,Lombardy,30007,45.25894306114919,8.818484774663665,random
Lombardy,Corso Umberto,183,Lombardy,97789,45.23261631635901,8.702470117231105,random
Lombardy,Via Nazionale,88,Lombardy,55774,45.71131670166916,9.051549607229003,random
Lombardy,Via Dante,36,Lombardy,77682,45.11727664308707,10.484781918897312,random
Lombardy,Corso Italia,10,Lombardy,52399,45.01164023109548,8.750998505804104,random
Lombardy,Via Galilei,97,Lombardy,60252,45.050088557831664,10.54051941481633,random
Lombardy,Piazza Duomo,1,Lombardy,81569,45.490150005815174,10.503052751947969,random
Lombardy,Via Marconi,96,Lombardy,28266,45.21964229979521,10.11738563583494,random
Lombardy,Via Vittorio Veneto,20,Lombardy,30435,44.95587831864616,9.075611361903796,random
Lombardy,Via Garibaldi,97,Lombardy,34581,45.299645728630864,9.026180604178164,random
Lombardy,Via Pascoli,65,Lombardy,82224,45.36538529694684,9.7482769040033,random
Lombardy,Via Garibaldi,132,Lombardy,27822,45.096398556518245,10.047549549985002,random
Lombardy,Via XX Settembre,91,Lombardy,82982,45.42579662686249,9.50626122524852,random
Lombardy,Corso Umberto,29,Lombardy,41691,45.079705164170754,10.336121905933393,random
Lombardy,Via Dante,195,Lombardy,58468,45.959356749232185,10.244270685552783,random
Lombardy,Via Manzoni,184,Lombardy,91021,45.1434141830653,9.874331660887572,random
Lombardy,Via Nazionale,21,Lombardy,99225,45.220207833339565,9.609193825115673,random
Lombardy,Via XX Settembre,86,Lombardy,39331,45.46350953681461,10.030200096981082,random
Lombardy,Via XX Settembre,42,Lombardy,14831,45.10321741212968,10.295529600594286,random
Lombardy,Via Verdi,199,Lombardy,89165,45.81443484650109,9.535475684049183,random
Lombardy,Via Matteotti,145,Lombardy,89755,45.59345829594291,10.002122017862906,random
Lombardy,Via Pascoli,92,Lombardy,70269,45.42428135761154,9.390828465736044,random
Lombardy,Via Galilei,3,Lombardy,28048,45.68743920935521,9.460119720244714,random
Lombardy,Corso Vittorio Emanuele,152,Lombardy,41821,45.22202110623506,10.571111954944811,random
Lombardy,Via Marconi,15,Lombardy,92079,45.607345960624706,9.109198138331097,random
Lombardy,Piazza Duomo,32,Lombardy,30976,44.94758065824097,9.282682581257994,random
Lombardy,Via Manzoni,127,Lombardy,30187,46.04521719010324,10.14604264853492,random
Lombardy,Via Dante,60,Lombardy,58855,45.3663884396737,9.314860802393117,random
Lombardy,Via Colombo,121,Lombardy,66571,45.440216294178605,10.518656567115878,random
Lombardy,Corso Italia,180,Lombardy,20523,45.30321717040893,10.49901696319428,random
Lombardy,Via Dante,70,Lombardy,86084,45.309197724260194,8.848216039313742,random
Lombardy,Piazza Duomo,41,Lombardy,19932,45.79192978370831,10.061415858883105,random
Lombardy,Via Galilei,160,Lombardy,38235,44.90713647317448,9.016334121013013,random
Lombardy,Via Cavour,77,Lombardy,54998,45.74564843715818,10.195943535233203,random
Lombardy,Via Roma,8,Lombardy,83987,46.06960022016365,10.205557988633352,random
Lombardy,Via Verdi,90,Lombardy,22013,45.709674260411205,8.967637648011964,random
Lombardy,Via Cavour,156,Lombardy,16803,46.31306664986989,10.545935298485984,random
Lombardy,Via Leopardi,183,Lombardy,45938,45.184792472816554,10.372640507057618,random
Lombardy,Via Pascoli,66,Lombardy,66871,45.97136245911188,9.684670547287986,random
Lombardy,Via Cavour,199,Lombardy,58085,45.591422243364555,10.56979475843734,random
Lombardy,Via Garibaldi,21,Lombardy,17614,45.45605980144463,9.764225768731114,random
Lombardy,Via Trieste,41,Lombardy,23485,46.051897668992005,9.68176072096626,random
Lombardy,Via Galilei,163,Lombardy,42935,44.698686265225945,9.251331099414434,random
Lombardy,Via Mazzini,147,Lombardy,75040,45.86704765312399,10.058718811475087,random
Lombardy,Via Mazzini,14,Lombardy,19163,45.292934173905934,8.861369138408453,random
Lombardy,Piazza Duomo,67,Lombardy,16612,45.49290620325587,9.952860325362076,random
Lombardy,Corso Umberto,125,Lombardy,75087,45.997297668736955,10.182687890175188,random
Lombardy,Corso Vittorio Emanuele,4,Lombardy,18393,45.71030199111864,9.783071944734358,random
Lombardy,Piazza Duomo,112,Lombardy,43320,46.035347340752296,10.072864776937745,random
Lombardy,Corso Vittorio Emanuele,151,Lombardy,61357,46.05859771968411,9.127647682866812,random
Lombardy,Via Trieste,64,Lombardy,78146,45.476675803595626,10.119275209598403,random
Lombardy,Via Galilei,192,Lombardy,61219,45.78364704207578,8.950888631707594,random
Lombardy,Piazza Duomo,186,Lombardy,52149,46.19664158134537,9.766917421261196,random
Lombardy,Via Bellini,29,Lombardy,89577,44.959875847527954,11.298998860718978,random
Lombardy,Via Dante,187,Lombardy,57423,45.41913330654001,9.83018096094045,random
Lombardy,Via Marconi,139,Lombardy,82397,45.51486149728785,9.715779097032033,random
Lombardy,Via Pascoli,130,Lombardy,64088,45.09205273819121,9.21307359232856,random
Lombardy,Via Matteotti,55,Lombardy,34333,45.168443763434595,9.596430349003228,random
Lombardy,Corso Vittorio Emanuele,108,Lombardy,51531,45.77521493897061,8.785519762514733,random
Lombardy,Via Trieste,2,Lombardy,84441,45.64257142879782,9.581556155652278,random
Lombardy,Via Roma,146,Lombardy,90434,45.61840995014077,9.08910291477316,random
Lombardy,Corso Vittorio Emanuele,52,Lombardy,53138,45.41886886258078,10.05371731454651,random
Lombardy,Piazza Garibaldi,58,Lombardy,87603,45.466670102508786,9.622975609633102,random
Lombardy,Via Matteotti,187,Lombardy,77544,46.107972895703,9.667508239820604,random
Lombardy,Via Garibaldi,189,Lombardy,64672,46.36782652396917,10.39945282295406,random
Lombardy,Via Trieste,50,Lombardy,83441,45.51855924635123,10.379881907224584,random
Lombardy,Via Nazionale,105,Lombardy,84830,45.5607171733742,10.433947095360399,random
Lombardy,Via Marconi,106,Lombardy,90956,45.144405525407635,9.996662501668688,random
Lombardy,Corso Umberto,34,Lombardy,95691,45.50409460388729,10.100372664587193,random
Lombardy,Via Gramsci,186,Lombardy,71204,46.03160628901648,9.216505314633142,random
Lombardy,Via Roma,54,Lombardy,32201,44.97466724030636,8.994583689720326,random
Lombardy,Corso Vittorio Emanuele,7,Lombardy,97953,45.29388940068397,10.792634282804265,random
Lombardy,Via Bellini,17,Lombardy,23138,46.26993865278575,9.797450722949947,random
Lombardy,Via Gramsci,175,Lombardy,81550,45.081759800601,10.604688329524425,random
Lombardy,Via Colombo,145,Lombardy,96024,44.89300508458426,9.068569136938994,random
Lombardy,Via Galilei,48,Lombardy,94060,45.746298300323595,9.912661643366357,random
Lombardy,Piazza Duomo,97,Lombardy,68719,45.91222995119826,10.454368217832467,random
Lombardy,Via Colombo,133,Lombardy,21912,45.61428867489549,9.413884254497736,random
Lombardy,Via Mazzini,133,Lombardy,82466,45.01131771186788,10.642220724915706,random
Lombardy,Via Manzoni,14,Lombardy,63360,45.240181863558185,10.598655608541936,random
Lombardy,Via Vittorio Veneto,102,Lombardy,18755,46.21848844932707,9.393349845373098,random
Lombardy,Via Verdi,1,Lombardy,48627,45.090647944744134,9.806510976158023,random
Lombardy,Via Gramsci,138,Lombardy,21778,45.46059418633929,9.183490011574886,random
Lombardy,Via Dante,158,Lombardy,97362,45.93110115440304,8.865206081037558,random
Lombardy,Via Dante,94,Lombardy,26864,45.84126976493736,9.599573751560273,random
Lombardy,Via Pascoli,104,Lombardy,81541,46.07492757982781,9.660986185437016,random
Lombardy,Via Marconi,75,Lombardy,55665,46.05860894467676,10.203421374962183,random
Lombardy,Via Kennedy,29,Lombardy,55338,46.025341339590554,9.7491405978359,random
Lombardy,Via Colombo,21,Lombardy,46119,45.73434223081786,9.586678918592222,random
Lombardy,Via Roma,174,Lombardy,42205,45.76737789425806,8.677972984505326,random
Lombardy,Via Marconi,151,Lombardy,73403,46.295824587317995,10.194513585880465,random
Lombardy,Via Cavour,88,Lombardy,86357,45.293251424422074,9.515758376368789,random
Lombardy,Via Galilei,11,Lombardy,65249,45.92007344785896,9.919007320136199,random
Lombardy,Via Manzoni,170,Lombardy,89180,46.030026663924744,9.724401919028832,random
Lombardy,Corso Italia,188,Lombardy,43627,46.1885036890393,9.620899355091929,random
Lombardy,Via Garibaldi,180,Lombardy,40065,45.37369029948577,10.647966080931477,random
Lombardy,Piazza Duomo,40,Lombardy,68005,45.783601777650965,9.55839258608888,random
Lombardy,Piazza Duomo,177,Lombardy,32425,46.05415036034281,9.42032727561512,random
Lombardy,Via Gramsci,185,Lombardy,60029,45.82863051291957,10.752022632972194,random
Lombardy,Via Cavour,52,Lombardy,79276,46.05700760969473,10.40850030966289,random
Lombardy,Via Leopardi,5,Lombardy,67708,46.06829631928893,9.939623914420052,random
Lombardy,Via Trieste,134,Lombardy,92113,46.477144250372206,10.212164357420086,random
Lombardy,Piazza Duomo,70,Lombardy,26942,45.13358813939785,9.189612654528563,random
Lombardy,Via Pascoli,108,Lombardy,95758,46.212037659790354,10.101422491629565,random
Lombardy,Corso Umberto,127,Lombardy,48033,44.94225240915946,10.851533680339102,random
Lombardy,Via Matteotti,67,Lombardy,34394,45.091891546218086,9.235135250612771,random
Lombardy,Via Cavour,128,Lombardy,72339,46.30851833244696,10.392933582786524,random
Lombardy,Via Manzoni,68,Lombardy,26571,45.836505873234024,9.255872595468508,random
Lombardy,Via XX Settembre,120,Lombardy,63905,45.645945733078364,10.615593412014768,random
Lombardy,Via Garibaldi,44,Lombardy,76613,45.658804076198855,10.460384590572207,random
Lombardy,Via Colombo,77,Lombardy,21604,45.45036962327451,9.726515580144932,random
Lombardy,Piazza Garibaldi,175,Lombardy,44570,45.35689778749967,10.006266819808484,random
Lombardy,Piazza Garibaldi,69,Lombardy,55858,45.70204531164366,8.923916165621582,random
Lombardy,Via Galilei,102,Lombardy,64185,45.8758617838023,10.297114620364333,random
Lombardy,Via XX Settembre,6,Lombardy,30321,45.222988701207385,8.969993691302529,random
Lombardy,Via Nazionale,179,Lombardy,54499,45.8894239544608,10.293948386522686,random
Lombardy,Via Colombo,85,Lombardy,62146,45.63908834135663,10.269571065468108,random
Lombardy,Via Trieste,65,Lombardy,16454,45.86022542391657,9.902461829651557,random
Lombardy,Via Vittorio Veneto,102,Lombardy,33209,45.283328867502874,10.728691250201749,random
Lombardy,Via Leopardi,64,Lombardy,95520,45.0097436844995,11.155391466658944,random
Lombardy,Via Bellini,6,Lombardy,51446,45.00461544718902,9.110373281836715,random
Lombardy,Via Pascoli,197,Lombardy,26916,45.26914959333949,9.094081619888213,random
Lombardy,Corso Italia,87,Lombardy,22995,45.24274292863578,8.815595049674931,random
Lombardy,Piazza Garibaldi,9,Lombardy,82619,46.39559779723841,9.437514368238322,random
Lombardy,Via Colombo,31,Lombardy,25763,45.94942159597648,8.868755190841638,random
Lombardy,Corso Vittorio Emanuele,189,Lombardy,74620,45.802126400896185,10.683740473622034,random
Lombardy,Via Dante,131,Lombardy,69692,46.17554378839436,9.494518171483826,random
Lombardy,Via Bellini,115,Lombardy,38903,45.669127826238565,9.856333469678155,random
Lombardy,Via Trieste,81,Lombardy,40140,45.65082801085959,9.227827305829333,random
Lombardy,Via Bellini,122,Lombardy,71082,46.13274316961554,9.210469210300495,random
Lombardy,Via Leopardi,106,Lombardy,80706,45.50282925354129,10.08646045225938,random
Lombardy,Piazza Duomo,103,Lombardy,79294,44.98523222588179,11.166283602280933,random
Lombardy,Piazza Duomo,45,Lombardy,33777,45.22572821308161,9.975539551414297,random
Lombardy,Via Leopardi,118,Lombardy,13599,45.165244890077275,10.597446736555794,random
Lombardy,Via Verdi,156,Lombardy,49662,45.35678992590567,10.100893283177399,random
Lombardy,Via Dante,128,Lombardy,40243,45.41994186374897,9.75827678772096,random
Lombardy,Corso Italia,17,Lombardy,83506,45.25433682113443,10.658722123513924,random
Lombardy,Via Marconi,142,Lombardy,48287,45.02606822733905,10.591777405542182,random
Lombardy,Via Colombo,142,Lombardy,99518,45.487918541756684,9.512772154305182,random
Lombardy,Via Roma,3,Lombardy,80538,45.95268567516199,9.838182856249958,random
Lombardy,Piazza Garibaldi,76,Lombardy,72402,45.09935226240451,9.80810245744314,random
Lombardy,Via Garibaldi,120,Lombardy,57534,46.11518749691118,9.93628778818297,random
Lombardy,Piazza Duomo,128,Lombardy,53844,45.444946463382465,8.911553942513269,random
Lombardy,Via Verdi,67,Lombardy,74400,45.901435156590644,8.745570330353937,random
Lombardy,Corso Umberto,129,Lombardy,53864,45.348329418035064,9.12019441198985,random
Lombardy,Via Matteotti,11,Lombardy,69766,46.46169484273951,10.556434295111863,random
Lombardy,Via Garibaldi,34,Lombardy,80085,45.127093737245815,9.195318895108866,random
Lombardy,Via Galilei,198,Lombardy,73182,45.50745681951401,10.37410684975005,random
Lombardy,Via Vittorio Veneto,72,Lombardy,54351,45.197888210647406,9.121090153284854,random
Lombardy,Via Mazzini,99,Lombardy,54506,45.13145767442563,10.157329764673165,random
Lombardy,Via Gramsci,35,Lombardy,12142,45.794532528370446,9.169413715204838,random
Lombardy,Via Trieste,178,Lombardy,61291,45.63823265693073,9.753658487858594,random
Lombardy,Via Nazionale,121,Lombardy,96937,45.637673956208445,9.701191145804145,random
Lombardy,Via Leopardi,109,Lombardy,28677,45.63595132541698,9.330592666704003,random
Lombardy,Corso Vittorio Emanuele,132,Lombardy,73609,46.30666602742049,10.191085027601112,random
Lombardy,Via Gramsci,140,Lombardy,21306,45.715253931509395,10.499524809665147,random
Lombardy,Via Roma,52,Lombardy,62256,45.05727505622003,10.261126828951717,random
Lombardy,Via Kennedy,175,Lombardy,37679,45.40856784424262,10.642900743119988,random
Lombardy,Via XX Settembre,89,Lombardy,79219,45.13026476062838,9.768316736915521,random
Lombardy,Via Garibaldi,123,Lombardy,43833,46.054706935477455,9.723349595404251,random
Lombardy,Via Manzoni,172,Lombardy,53443,44.981173897307286,9.09463718933199,random
Lombardy,Via Galilei,129,Lombardy,61369,45.4454829086674,8.839347848862305,random
Lombardy,Via Galilei,154,Lombardy,98108,45.38022980684505,9.37013550338175,random
Lombardy,Via Bellini,79,Lombardy,57866,45.7610500342912,8.684895450693027,random
Lombardy,Piazza Duomo,110,Lombardy,57130,44.97478263227611,11.353589031584356,random
Lombardy,Via Manzoni,61,Lombardy,88091,45.49470549158486,10.399226838616292,random
Lombardy,Corso Vittorio Emanuele,100,Lombardy,95779,45.752587156275105,10.743812233008383,random
Lombardy,Corso Vittorio Emanuele,18,Lombardy,13839,46.479017671000584,10.208669504403897,random
Lombardy,Via Pascoli,47,Lombardy,22113,45.70690991236143,8.740486702284938,random
Lombardy,Via Cavour,54,Lombardy,11695,45.58080386885284,10.361563287499312,random
Lombardy,Corso Italia,176,Lombardy,76683,45.43069549305354,9.830571624741738,random
Lombardy,Via Dante,123,Lombardy,48912,45.794464148407876,10.774855362178645,random
Lombardy,Via Trieste,11,Lombardy,50284,45.858330543368965,9.702680070139516,random
Lombardy,Via Nazionale,157,Lombardy,30118,46.22956517656787,9.60373451689378,random
Lombardy,Via Pascoli,172,Lombardy,60927,45.518938743251795,10.124187398578547,random
Lombardy,Via Marconi,17,Lombardy,86099,45.78892409751433,9.726474517833243,random
Lombardy,Via Bellini,148,Lombardy,96488,45.26960358590583,9.188583897653983,random
Lombardy,Via XX Settembre,91,Lombardy,15740,45.00274661052176,11.17263359517485,random
Lombardy,Via Roma,200,Lombardy,53136,45.671899054070465,10.468989798758727,random
Lombardy,Piazza Duomo,126,Lombardy,28958,46.518433563821944,10.140872310055046,random
Lombardy,Corso Vittorio Emanuele,22,Lombardy,44758,45.36090098425228,9.461092143751687,random
Lombardy,Via Leopardi,179,Lombardy,66865,45.66463113321794,8.746817610556871,random
Lombardy,Via Colombo,122,Lombardy,11957,45.22569851052481,10.428635386750866,random
Lombardy,Via Kennedy,190,Lombardy,47208,45.201657299054496,10.412882814502018,random
Lombardy,Via Bellini,146,Lombardy,34972,45.265844041232526,10.021377264559865,random
Lombardy,Via Cavour,78,Lombardy,37757,45.681120314744085,9.275642712572763,random
Lombardy,Via Gramsci,105,Lombardy,83395,45.35321866423157,8.776914356677443,random
Lombardy,Via Marconi,77,Lombardy,78533,46.096582184109515,9.684963912106031,random
Lombardy,Via Dante,134,Lombardy,70852,46.163529302647,10.40203640199906,random
Lombardy,Via Mazzini,6,Lombardy,90508,46.45818762730129,10.19131177302143,random
Lombardy,Via Marconi,174,Lombardy,88963,45.698765115407326,8.836308670949697,random
Lombardy,Via Pascoli,63,Lombardy,81413,46.244723028030975,10.373251140355404,random
Lombardy,Via Vittorio Veneto,82,Lombardy,54907,45.59434269838969,9.672011575057319,random
Lombardy,Via Dante,115,Lombardy,18018,45.327132834758025,10.253154161961547,random
Lombardy,Via Cavour,70,Lombardy,68303,45.09947065348224,8.825133538121348,random
Lombardy,Via Mazzini,125,Lombardy,86460,45.93516881378667,9.335668200274068,random
Lombardy,Via Kennedy,138,Lombardy,39745,45.996173103214026,9.607380987119305,random
Lombardy,Via Garibaldi,181,Lombardy,17092,45.864457024901036,9.508438227603602,random
